,date_month,repo_id,count_stars,last_year_count_stars,yoy_growth,repo_id_1,repo_name,start_date,end_date
531,2015-06-01,206444,22,14.0,0.5714285714285714,206444,hive,2012-09-24 05:28:40,
532,2015-07-01,206444,31,16.0,0.9375,206444,hive,2012-09-24 05:28:40,
533,2015-08-01,206444,22,10.0,1.2000000000000002,206444,hive,2012-09-24 05:28:40,
534,2015-09-01,206444,26,21.0,0.23809523809523814,206444,hive,2012-09-24 05:28:40,
535,2015-10-01,206444,30,18.0,0.6666666666666667,206444,hive,2012-09-24 05:28:40,
536,2015-11-01,206444,28,13.0,1.1538461538461537,206444,hive,2012-09-24 05:28:40,
537,2015-12-01,206444,41,15.0,1.7333333333333334,206444,hive,2012-09-24 05:28:40,
538,2016-01-01,206444,29,16.0,0.8125,206444,hive,2012-09-24 05:28:40,
539,2016-02-01,206444,30,20.0,0.5,206444,hive,2012-09-24 05:28:40,
540,2016-03-01,206444,35,23.0,0.5217391304347827,206444,hive,2012-09-24 05:28:40,
541,2016-04-01,206444,36,40.0,-0.09999999999999998,206444,hive,2012-09-24 05:28:40,
542,2016-05-01,206444,44,29.0,0.5172413793103448,206444,hive,2012-09-24 05:28:40,
543,2016-06-01,206444,38,22.0,0.7272727272727273,206444,hive,2012-09-24 05:28:40,
544,2016-07-01,206444,40,31.0,0.29032258064516125,206444,hive,2012-09-24 05:28:40,
545,2016-08-01,206444,43,22.0,0.9545454545454546,206444,hive,2012-09-24 05:28:40,
546,2016-09-01,206444,40,26.0,0.5384615384615385,206444,hive,2012-09-24 05:28:40,
547,2016-10-01,206444,26,30.0,-0.1333333333333333,206444,hive,2012-09-24 05:28:40,
548,2016-11-01,206444,39,28.0,0.3928571428571428,206444,hive,2012-09-24 05:28:40,
549,2016-12-01,206444,41,41.0,0.0,206444,hive,2012-09-24 05:28:40,
550,2017-01-01,206444,35,29.0,0.2068965517241379,206444,hive,2012-09-24 05:28:40,
551,2017-02-01,206444,45,30.0,0.5,206444,hive,2012-09-24 05:28:40,
552,2017-03-01,206444,62,35.0,0.7714285714285714,206444,hive,2012-09-24 05:28:40,
553,2017-04-01,206444,38,36.0,0.05555555555555558,206444,hive,2012-09-24 05:28:40,
554,2017-05-01,206444,52,44.0,0.18181818181818188,206444,hive,2012-09-24 05:28:40,
555,2017-06-01,206444,50,38.0,0.3157894736842106,206444,hive,2012-09-24 05:28:40,
556,2017-07-01,206444,42,40.0,0.050000000000000044,206444,hive,2012-09-24 05:28:40,
557,2017-08-01,206444,53,43.0,0.2325581395348837,206444,hive,2012-09-24 05:28:40,
558,2017-09-01,206444,50,40.0,0.25,206444,hive,2012-09-24 05:28:40,
559,2017-10-01,206444,52,26.0,1.0,206444,hive,2012-09-24 05:28:40,
560,2017-11-01,206444,48,39.0,0.23076923076923084,206444,hive,2012-09-24 05:28:40,
561,2017-12-01,206444,43,41.0,0.04878048780487809,206444,hive,2012-09-24 05:28:40,
562,2018-01-01,206444,36,35.0,0.02857142857142847,206444,hive,2012-09-24 05:28:40,
563,2018-02-01,206444,51,45.0,0.1333333333333333,206444,hive,2012-09-24 05:28:40,
